x,y,t
-1.19748e-09,-2.77875e-10,411.498
-1.20263e-09,-2.53865e-10,404.445
-1.18556e-09,-2.71222e-10,397.287
-1.17831e-09,-2.94234e-10,390.031
-1.15505e-09,-2.88689e-10,382.684
-1.1404e-09,-2.70084e-10,375.254
-1.16084e-09,-2.81584e-10,367.748
-1.18014e-09,-2.94478e-10,360.172
-1.1707e-09,-3.15421e-10,352.536
-1.15335e-09,-3.00739e-10,344.845
-1.17117e-09,-3.14445e-10,337.109
-1.19338e-09,-3.13567e-10,329.333
-1.18484e-09,-3.33808e-10,321.527
-1.17522e-09,-3.53266e-10,313.698
-1.19486e-09,-3.44656e-10,305.853
-1.1769e-09,-3.33448e-10,298
-1.19095e-09,-3.17983e-10,290.147
-1.18335e-09,-3.3715e-10,282.302
-1.19743e-09,-3.22478e-10,274.473
-1.18333e-09,-3.08217e-10,266.667
-1.171e-09,-2.9277e-10,258.891
-1.18468e-09,-2.78905e-10,251.155
-1.19709e-09,-2.93535e-10,243.464
-1.21412e-09,-3.01704e-10,235.828
-1.19583e-09,-3.05071e-10,228.252
-1.19044e-09,-3.22546e-10,220.746
-1.17685e-09,-3.10768e-10,213.316
-1.16174e-09,-3.19942e-10,205.969
-1.169e-09,-3.35725e-10,198.713
-1.15196e-09,-3.36778e-10,191.555
-1.15347e-09,-3.53465e-10,184.502
-1.16251e-09,-3.39735e-10,177.562
-1.15013e-09,-3.29397e-10,170.74
-1.13907e-09,-3.40703e-10,164.043
-1.12818e-09,-3.51738e-10,157.479
-1.13894e-09,-3.41022e-10,151.054
-1.12755e-09,-3.50588e-10,144.773
-1.12097e-09,-3.63582e-10,138.644
-1.11145e-09,-3.52975e-10,132.672
-1.09756e-09,-3.51774e-10,126.863
-1.09833e-09,-3.65387e-10,121.223
-1.1013e-09,-3.52396e-10,115.758
-1.09913e-09,-3.39555e-10,110.472
-1.11097e-09,-3.44208e-10,105.372
-1.09949e-09,-3.48967e-10,100.461
-1.10836e-09,-3.57243e-10,95.7458
-1.11856e-09,-3.51216e-10,91.2299
-1.13005e-09,-3.49953e-10,86.918
-1.12953e-09,-3.61226e-10,82.8145
-1.13897e-09,-3.66905e-10,78.9233
-1.13683e-09,-3.56366e-10,75.2484
-1.12822e-09,-3.62373e-10,71.7932
-1.11833e-09,-3.65087e-10,68.5613
-1.12524e-09,-3.72347e-10,65.5559
-1.12482e-09,-3.62555e-10,62.7798
-1.12322e-09,-3.72011e-10,60.2359
-1.11558e-09,-3.66551e-10,57.9266
-1.10972e-09,-3.73663e-10,55.8542
-1.104e-09,-3.66658e-10,54.0208
-1.0951e-09,-3.66495e-10,52.4282
-1.09067e-09,-3.74059e-10,51.0779
-1.08239e-09,-3.71559e-10,49.9713
-1.0875e-09,-3.64692e-10,49.1095
-1.0844e-09,-3.56793e-10,48.4933
-1.08904e-09,-3.63831e-10,48.1234
-1.09738e-09,-3.62852e-10,48
-1.09049e-09,-3.67637e-10,48.1234
-1.0821e-09,-3.67685e-10,48.4933
-1.08844e-09,-3.73234e-10,49.1095
-1.09571e-09,-3.68861e-10,49.9713
-1.08884e-09,-3.73958e-10,51.0779
-1.08151e-09,-3.69359e-10,52.4282
-1.08276e-09,-3.60683e-10,54.0208
-1.07425e-09,-3.58068e-10,55.8542
-1.07478e-09,-3.49036e-10,57.9266
-1.07098e-09,-3.4064e-10,60.2359
-1.08013e-09,-3.42792e-10,62.7798
-1.08958e-09,-3.41147e-10,65.5559
-1.0967e-09,-3.47875e-10,68.5613
-1.10394e-09,-3.4094e-10,71.7932
-1.10932e-09,-3.49674e-10,75.2484
-1.11691e-09,-3.56927e-10,78.9233
-1.11457e-09,-3.4643e-10,82.8145
-1.11851e-09,-3.56718e-10,86.918
-1.12931e-09,-3.59994e-10,91.2299
-1.13572e-09,-3.50374e-10,95.7458
-1.14743e-09,-3.52183e-10,100.461
-1.15456e-09,-3.61999e-10,105.372
-1.16484e-09,-3.68979e-10,110.472
-1.15325e-09,-3.63733e-10,115.758
-1.15568e-09,-3.76529e-10,121.223
-1.14242e-09,-3.75125e-10,126.863
-1.15088e-09,-3.64429e-10,132.672
-1.13781e-09,-3.69298e-10,138.644
-1.14185e-09,-3.82968e-10,144.773
-1.15167e-09,-3.72216e-10,151.054
-1.13944e-09,-3.63749e-10,157.479
-1.14778e-09,-3.51054e-10,164.043
-1.13805e-09,-3.63123e-10,170.74
-1.15319e-09,-3.58532e-10,177.562
-1.15359e-09,-3.74657e-10,184.502
-1.1491e-09,-3.90474e-10,191.555
-1.16585e-09,-3.9019e-10,198.713
-1.16029e-09,-3.74058e-10,205.969
-1.14503e-09,-3.82367e-10,213.316
-1.12818e-09,-3.77035e-10,220.746
-1.1398e-09,-3.63307e-10,228.252
-1.15628e-09,-3.71236e-10,235.828
-1.13972e-09,-3.79691e-10,243.464
-1.1231e-09,-3.88666e-10,251.155
-1.14046e-09,-3.80492e-10,258.891
-1.12504e-09,-3.68592e-10,266.667
-1.12193e-09,-3.4907e-10,274.473
-1.11753e-09,-3.68636e-10,282.302
-1.13067e-09,-3.53114e-10,290.147
-1.11783e-09,-3.3698e-10,298
-1.10669e-09,-3.54657e-10,305.853
-1.12376e-09,-3.6718e-10,313.698
-1.14015e-09,-3.81005e-10,321.527
-1.11865e-09,-3.78023e-10,329.333
-1.13033e-09,-3.96625e-10,337.109
-1.10994e-09,-3.87781e-10,344.845
-1.11985e-09,-4.07958e-10,352.536
-1.09717e-09,-4.09328e-10,360.172
-1.11462e-09,-4.2427e-10,367.748
-1.11564e-09,-4.47461e-10,375.254
-1.1284e-09,-4.2779e-10,382.684
-1.12451e-09,-4.04432e-10,390.031
-1.10421e-09,-4.17062e-10,397.287
-1.08197e-09,-4.07711e-10,404.445
-1.10409e-09,-4.17876e-10,411.498
-1.10334e-09,-4.4242e-10,418.438
-1.08232e-09,-4.55514e-10,425.26
-1.10475e-09,-4.66477e-10,431.957
-1.11265e-09,-4.90362e-10,438.521
-1.12733e-09,-5.11032e-10,444.946
-1.11223e-09,-5.31628e-10,451.227
-1.12255e-09,-5.5518e-10,457.356
-1.14671e-09,-5.45868e-10,463.328
-1.15825e-09,-5.22509e-10,469.137
-1.1762e-09,-5.03399e-10,474.777
-1.1505e-09,-5.09334e-10,480.242
-1.12886e-09,-5.24666e-10,485.528
-1.1555e-09,-5.23454e-10,490.628
-1.1324e-09,-5.3707e-10,495.539
-1.13218e-09,-5.10125e-10,500.254
-1.1448e-09,-5.3408e-10,504.77
-1.15683e-09,-5.5847e-10,509.082
-1.16853e-09,-5.33793e-10,513.186
-1.19141e-09,-5.48917e-10,517.077
-1.1707e-09,-5.30779e-10,520.752
-1.18114e-09,-5.05205e-10,524.207
-1.2042e-09,-4.89822e-10,527.439
-1.22744e-09,-5.05076e-10,530.444
-1.20545e-09,-4.87936e-10,533.22
-1.18742e-09,-4.66581e-10,535.764
-1.18899e-09,-4.94555e-10,538.073
-1.16893e-09,-5.14206e-10,540.146
-1.19694e-09,-5.11515e-10,541.979
-1.18541e-09,-4.85799e-10,543.572
-1.20811e-09,-5.02574e-10,544.922
-1.18398e-09,-4.87862e-10,546.029
-1.18076e-09,-5.15964e-10,546.89
-1.19077e-09,-5.42443e-10,547.507
-1.21823e-09,-5.49376e-10,547.877
-1.19104e-09,-5.57334e-10,548
-1.21776e-09,-5.47913e-10,547.877
-1.19136e-09,-5.58195e-10,547.507
-1.21181e-09,-5.77796e-10,546.89
-1.19129e-09,-5.97299e-10,546.029
-1.1642e-09,-6.05427e-10,544.922
-1.185e-09,-5.86303e-10,543.572
-1.15802e-09,-5.78006e-10,541.979
-1.15662e-09,-5.4986e-10,540.146
-1.15595e-09,-5.21735e-10,538.073
-1.18388e-09,-5.24679e-10,535.764
-1.21181e-09,-5.2247e-10,533.22
-1.23367e-09,-5.05053e-10,530.444
-1.20897e-09,-4.92126e-10,527.439
-1.22057e-09,-5.17389e-10,524.207
-1.24429e-09,-5.31721e-10,520.752
-1.24175e-09,-5.04215e-10,517.077
-1.25805e-09,-5.2639e-10,513.186
-1.23261e-09,-5.16163e-10,509.082
-1.24741e-09,-4.93208e-10,504.77
-1.2737e-09,-5.0018e-10,500.254
-1.24705e-09,-5.04976e-10,495.539
-1.27162e-09,-5.16052e-10,490.628
-1.2969e-09,-5.24962e-10,485.528
-1.32073e-09,-5.36947e-10,480.242
-1.3073e-09,-5.14075e-10,474.777
-1.28275e-09,-5.04427e-10,469.137
-1.30122e-09,-5.23032e-10,463.328
-1.28903e-09,-5.46058e-10,457.356
-1.2634e-09,-5.42433e-10,451.227
-1.25151e-09,-5.65234e-10,444.946
-1.27045e-09,-5.82364e-10,438.521
-1.29108e-09,-5.97093e-10,431.957
-1.26594e-09,-5.9614e-10,425.26
-1.28883e-09,-5.86203e-10,418.438
-1.30526e-09,-5.67674e-10,411.498
-1.28793e-09,-5.85068e-10,404.445
-1.29413e-09,-5.61526e-10,397.287
-1.29085e-09,-5.37622e-10,390.031
-1.31043e-09,-5.51337e-10,382.684
-1.29625e-09,-5.70301e-10,375.254
-1.30735e-09,-5.90958e-10,367.748
-1.32196e-09,-6.08993e-10,360.172
-1.34185e-09,-5.97481e-10,352.536
-1.36147e-09,-6.08943e-10,344.845
-1.37131e-09,-5.88729e-10,337.109
-1.35892e-09,-6.07184e-10,329.333
-1.33844e-09,-5.99242e-10,321.527
-1.35649e-09,-6.11295e-10,313.698
-1.36803e-09,-5.93226e-10,305.853
-1.34856e-09,-6.01524e-10,298
-1.36944e-09,-6.02157e-10,290.147
-1.38849e-09,-5.94251e-10,282.302
-1.37114e-09,-6.04873e-10,274.473
-1.35115e-09,-6.0332e-10,266.667
-1.36958e-09,-5.96185e-10,258.891
-1.3738e-09,-6.15199e-10,251.155
-1.38133e-09,-6.32844e-10,243.464
-1.38066e-09,-6.5172e-10,235.828
-1.36213e-09,-6.53103e-10,228.252
-1.35107e-09,-6.67668e-10,220.746
-1.36826e-09,-6.62394e-10,213.316
-1.38581e-09,-6.60219e-10,205.969
-1.40108e-09,-6.685e-10,198.713
-1.41593e-09,-6.76909e-10,191.555
-1.41225e-09,-6.93253e-10,184.502
-1.42151e-09,-7.0684e-10,177.562
-1.40538e-09,-7.07139e-10,170.74
-1.41892e-09,-6.98962e-10,164.043
-1.41903e-09,-6.83458e-10,157.479
-1.42484e-09,-6.97494e-10,151.054
-1.43127e-09,-6.84079e-10,144.773
-1.43732e-09,-6.97329e-10,138.644
-1.42308e-09,-6.96606e-10,132.672
-1.4205e-09,-7.10307e-10,126.863
-1.42848e-09,-6.99255e-10,121.223
-1.42814e-09,-6.85931e-10,115.758
-1.41592e-09,-6.8144e-10,110.472
-1.40736e-09,-6.90855e-10,105.372
-1.41537e-09,-6.81357e-10,100.461
-1.40769e-09,-6.71971e-10,95.7458
-1.41344e-09,-6.61615e-10,91.2299
-1.41677e-09,-6.72686e-10,86.918
-1.40684e-09,-6.78057e-10,82.8145
-1.41086e-09,-6.67799e-10,78.9233
-1.41557e-09,-6.77466e-10,75.2484
-1.42559e-09,-6.74324e-10,71.7932
-1.4333e-09,-6.81092e-10,68.5613
-1.42331e-09,-6.80254e-10,65.5559
-1.42553e-09,-6.898e-10,62.7798
-1.41595e-09,-6.89399e-10,60.2359
-1.41052e-09,-6.97069e-10,57.9266
-1.40336e-09,-7.02862e-10,55.8542
-1.39648e-09,-6.96991e-10,54.0208
-1.38759e-09,-6.96665e-10,52.4282
-1.3829e-09,-6.89256e-10,51.0779
-1.3746e-09,-6.91676e-10,49.9713
-1.38126e-09,-6.97043e-10,49.1095
-1.37372e-09,-6.93156e-10,48.4933
-1.38101e-09,-6.8892e-10,48.1234
-1.3735e-09,-6.85169e-10,48
-1.37978e-09,-6.79614e-10,48.1234
-1.38364e-09,-6.87072e-10,48.4933
-1.37532e-09,-6.85732e-10,49.1095
-1.36819e-09,-6.90331e-10,49.9713
-1.37158e-09,-6.82476e-10,51.0779
-1.38021e-09,-6.83127e-10,52.4282
-1.37199e-09,-6.86187e-10,54.0208
-1.36442e-09,-6.81522e-10,55.8542
-1.36417e-09,-6.72479e-10,57.9266
-1.36247e-09,-6.81533e-10,60.2359
-1.35328e-09,-6.79565e-10,62.7798
-1.36158e-09,-6.8438e-10,65.5559
-1.36625e-09,-6.75765e-10,68.5613
-1.35896e-09,-6.68887e-10,71.7932
-1.35145e-09,-6.75878e-10,75.2484
-1.35222e-09,-6.86351e-10,78.9233
-1.34403e-09,-6.93317e-10,82.8145
-1.3337e-09,-6.89492e-10,86.918
-1.3448e-09,-6.91513e-10,91.2299
-1.33327e-09,-6.92412e-10,95.7458
-1.33379e-09,-7.04245e-10,100.461
-1.33312e-09,-7.1636e-10,105.372
-1.34039e-09,-7.06282e-10,110.472
-1.35204e-09,-7.01183e-10,115.758
-1.35947e-09,-6.90482e-10,121.223
-1.35007e-09,-6.81032e-10,126.863
-1.35605e-09,-6.68778e-10,132.672
-1.34824e-09,-6.80334e-10,138.644
-1.34797e-09,-6.94584e-10,144.773
-1.33415e-09,-6.90004e-10,151.054
-1.33778e-09,-7.04431e-10,157.479
-1.33079e-09,-6.90947e-10,164.043
-1.34069e-09,-7.02877e-10,170.74
-1.34635e-09,-6.88108e-10,177.562
-1.35036e-09,-7.0373e-10,184.502
-1.3564e-09,-6.88435e-10,191.555
-1.34526e-09,-6.75918e-10,198.713
-1.32842e-09,-6.78621e-10,205.969
-1.34578e-09,-6.78154e-10,213.316
-1.36082e-09,-6.87448e-10,220.746
-1.35263e-09,-6.71437e-10,228.252
-1.34027e-09,-6.84918e-10,235.828
-1.32903e-09,-6.99723e-10,243.464
-1.3435e-09,-6.87587e-10,251.155
-1.3284e-09,-6.9941e-10,258.891
-1.33355e-09,-7.18192e-10,266.667
-1.34721e-09,-7.32481e-10,274.473
-1.36396e-09,-7.43513e-10,282.302
-1.38346e-09,-7.49306e-10,290.147
-1.36684e-09,-7.3709e-10,298
-1.35289e-09,-7.21537e-10,305.853
-1.37331e-09,-7.15974e-10,313.698
-1.36957e-09,-6.94864e-10,321.527
-1.34787e-09,-6.95171e-10,329.333
-1.33518e-09,-6.77238e-10,337.109
-1.33086e-09,-6.9904e-10,344.845
-1.34882e-09,-6.85519e-10,352.536
-1.34531e-09,-6.63063e-10,360.172
-1.32245e-09,-6.60744e-10,367.748
-1.34338e-09,-6.70786e-10,375.254
-1.33781e-09,-6.48007e-10,382.684
-1.33907e-09,-6.71654e-10,390.031
-1.32083e-09,-6.56205e-10,397.287
-1.34139e-09,-6.43577e-10,404.445
-1.31877e-09,-6.34566e-10,411.498
-1.31726e-09,-6.10058e-10,418.438
-1.34193e-09,-6.07998e-10,425.26
-1.34576e-09,-6.32666e-10,431.957
-1.3413e-09,-6.57427e-10,438.521
-1.32202e-09,-6.40971e-10,444.946
-1.31932e-09,-6.66362e-10,451.227
-1.29902e-09,-6.82146e-10,457.356
-1.27327e-09,-6.79482e-10,463.328
-1.27381e-09,-7.05533e-10,469.137
-1.29076e-09,-6.85535e-10,474.777
-1.26442e-09,-6.84297e-10,480.242
-1.27385e-09,-7.09091e-10,485.528
-1.264e-09,-6.84302e-10,490.628
-1.28982e-09,-6.77066e-10,495.539
-1.31471e-09,-6.87394e-10,500.254
-1.33051e-09,-7.0938e-10,504.77
-1.34822e-09,-6.88746e-10,509.082
-1.37197e-09,-7.0224e-10,513.186
-1.3745e-09,-7.29544e-10,517.077
-1.38346e-09,-7.55571e-10,520.752
-1.39074e-09,-7.28922e-10,524.207
-1.40641e-09,-7.06065e-10,527.439
-1.42835e-09,-7.23134e-10,530.444
-1.40379e-09,-7.36321e-10,533.22
-1.37837e-09,-7.24695e-10,535.764
-1.40535e-09,-7.17134e-10,538.073
-1.42052e-09,-7.40764e-10,540.146
-1.40741e-09,-7.65658e-10,541.979
-1.435e-09,-7.71389e-10,543.572
-1.4478e-09,-7.46233e-10,544.922
-1.42329e-09,-7.32158e-10,546.029
-1.4394e-09,-7.55411e-10,546.89
-1.42687e-09,-7.80796e-10,547.507
-1.45446e-09,-7.87195e-10,547.877
-1.43416e-09,-7.67431e-10,548
-1.40639e-09,-7.61785e-10,547.877
-1.43458e-09,-7.58926e-10,547.507
-1.4079e-09,-7.49407e-10,546.89
-1.40408e-09,-7.77456e-10,546.029
-1.43081e-09,-7.68205e-10,544.922
-1.43067e-09,-7.39948e-10,543.572
-1.41781e-09,-7.65074e-10,541.979
-1.39205e-09,-7.53658e-10,540.146
-1.4087e-09,-7.76335e-10,538.073
-1.3955e-09,-7.51554e-10,535.764
-1.41461e-09,-7.31067e-10,533.22
-1.39202e-09,-7.47526e-10,530.444
-1.38221e-09,-7.73625e-10,527.439
-1.40894e-09,-7.65983e-10,524.207
-1.42649e-09,-7.87436e-10,520.752
-1.45365e-09,-7.82427e-10,517.077
-1.45399e-09,-8.09951e-10,513.186
-1.43139e-09,-7.94406e-10,509.082
-1.42059e-09,-7.69323e-10,504.77
-1.44778e-09,-7.69057e-10,500.254
-1.46245e-09,-7.46302e-10,495.539
-1.48888e-09,-7.51541e-10,490.628
-1.46788e-09,-7.68201e-10,485.528
-1.49203e-09,-7.79517e-10,480.242
-1.51836e-09,-7.82725e-10,474.777
-1.52554e-09,-8.08105e-10,469.137
-1.50067e-09,-7.99809e-10,463.328
-1.49755e-09,-7.7394e-10,457.356
-1.48188e-09,-7.94546e-10,451.227
-1.50759e-09,-7.94103e-10,444.946
-1.53249e-09,-7.88446e-10,438.521
-1.508e-09,-7.95014e-10,431.957
-1.48291e-09,-7.9317e-10,425.26
-1.4696e-09,-7.72053e-10,418.438
-1.47789e-09,-7.48718e-10,411.498
-1.48678e-09,-7.25828e-10,404.445
-1.51047e-09,-7.20232e-10,397.287
-1.48922e-09,-7.08801e-10,390.031
-1.50167e-09,-6.88394e-10,382.684
-1.52499e-09,-6.84235e-10,375.254
-1.51372e-09,-6.6367e-10,367.748
-1.49134e-09,-6.575e-10,360.172
-1.50184e-09,-6.77931e-10,352.536
-1.48303e-09,-6.65179e-10,344.845
-1.49758e-09,-6.48048e-10,337.109
-1.51977e-09,-6.46698e-10,329.333
-1.4978e-09,-6.46264e-10,321.527
-1.47797e-09,-6.55077e-10,313.698
-1.49868e-09,-6.60626e-10,305.853
-1.50439e-09,-6.81011e-10,298
-1.51072e-09,-7.00925e-10,290.147
-1.49474e-09,-7.13962e-10,282.302
-1.47453e-09,-7.16162e-10,274.473
-1.45731e-09,-7.05883e-10,266.667
-1.47642e-09,-7.1091e-10,258.891
-1.47746e-09,-6.91461e-10,251.155
-1.45872e-09,-6.8735e-10,243.464
-1.46301e-09,-7.05744e-10,235.828
-1.47421e-09,-7.20579e-10,228.252
-1.48442e-09,-7.05408e-10,220.746
-1.49862e-09,-7.16454e-10,213.316
-1.51471e-09,-7.09136e-10,205.969
-1.49742e-09,-7.07489e-10,198.713
-1.48249e-09,-6.99224e-10,191.555
-1.49921e-09,-6.9817e-10,184.502
-1.49115e-09,-6.83837e-10,177.562
-1.48593e-09,-6.99101e-10,170.74
-1.47086e-09,-7.03885e-10,164.043
-1.45686e-09,-6.97219e-10,157.479
-1.45221e-09,-7.1168e-10,151.054
-1.43757e-09,-7.14359e-10,144.773
-1.44881e-09,-7.23628e-10,138.644
-1.45956e-09,-7.32985e-10,132.672
-1.45864e-09,-7.19073e-10,126.863
-1.47151e-09,-7.23573e-10,121.223
-1.47152e-09,-7.10245e-10,115.758
-1.45929e-09,-7.05775e-10,110.472
-1.4538e-09,-6.94297e-10,105.372
-1.46319e-09,-6.86166e-10,100.461
-1.46406e-09,-6.74064e-10,95.7458
-1.45283e-09,-6.70273e-10,91.2299
-1.46311e-09,-6.64982e-10,86.918
-1.4519e-09,-6.66215e-10,82.8145
-1.44476e-09,-6.57818e-10,78.9233
-1.4539e-09,-6.5214e-10,75.2484
-1.46306e-09,-6.57264e-10,71.7932
-1.45304e-09,-6.59439e-10,68.5613
-1.45769e-09,-6.5056e-10,65.5559
-1.46055e-09,-6.41185e-10,62.7798
-1.46959e-09,-6.44384e-10,60.2359
-1.47539e-09,-6.36998e-10,57.9266
-1.4831e-09,-6.4205e-10,55.8542
-1.47788e-09,-6.34659e-10,54.0208
-1.48417e-09,-6.40951e-10,52.4282
-1.49257e-09,-6.43472e-10,51.0779
-1.48422e-09,-6.41192e-10,49.9713
-1.49001e-09,-6.47497e-10,49.1095
-1.49095e-09,-6.39067e-10,48.4933
-1.48603e-09,-6.45908e-10,48.1234
-1.49379e-09,-6.4271e-10,48
-1.50189e-09,-6.44883e-10,48.1234
-1.50419e-09,-6.5296e-10,48.4933
-1.50615e-09,-6.44762e-10,49.1095
-1.50147e-09,-6.37684e-10,49.9713
-1.49632e-09,-6.44521e-10,51.0779
-1.49715e-09,-6.35909e-10,52.4282
-1.50065e-09,-6.27871e-10,54.0208
-1.50861e-09,-6.31845e-10,55.8542
-1.4996e-09,-6.32666e-10,57.9266
-1.49737e-09,-6.41607e-10,60.2359
-1.50147e-09,-6.3315e-10,62.7798
-1.50198e-09,-6.23573e-10,65.5559
-1.4925e-09,-6.26042e-10,68.5613
-1.49431e-09,-6.35899e-10,71.7932
-1.49947e-09,-6.44767e-10,75.2484
-1.49557e-09,-6.54518e-10,78.9233
-1.48497e-09,-6.52737e-10,82.8145
-1.47538e-09,-6.58168e-10,86.918
-1.47093e-09,-6.68537e-10,91.2299
-1.46541e-09,-6.78697e-10,95.7458
-1.47591e-09,-6.73214e-10,100.461
-1.47618e-09,-6.61084e-10,105.372
-1.47805e-09,-6.73368e-10,110.472
-1.48802e-09,-6.65458e-10,115.758
-1.48625e-09,-6.7836e-10,121.223
-1.49234e-09,-6.90214e-10,126.863
-1.48787e-09,-6.77333e-10,132.672
-1.49834e-09,-6.86542e-10,138.644
-1.51066e-09,-6.937e-10,144.773
-1.50609e-09,-7.07527e-10,151.054
-1.50314e-09,-6.92945e-10,157.479
-1.50129e-09,-7.08022e-10,164.043
-1.49367e-09,-6.94516e-10,170.74
-1.4807e-09,-6.85468e-10,177.562
-1.46676e-09,-6.93575e-10,184.502
-1.47861e-09,-6.82178e-10,191.555
-1.46259e-09,-6.8708e-10,198.713
-1.46468e-09,-7.04015e-10,205.969
-1.44805e-09,-6.99003e-10,213.316
-1.43724e-09,-7.12993e-10,220.746
-1.42637e-09,-7.27323e-10,228.252
-1.40947e-09,-7.34311e-10,235.828
-1.39694e-09,-7.20581e-10,243.464
-1.37809e-09,-7.21814e-10,251.155
-1.36908e-09,-7.04879e-10,258.891
-1.38169e-09,-7.19721e-10,266.667
-1.36553e-09,-7.08347e-10,274.473
-1.34549e-09,-7.07571e-10,282.302
-1.36354e-09,-6.98214e-10,290.147
-1.37062e-09,-7.17583e-10,298
-1.35016e-09,-7.2184e-10,305.853
-1.34645e-09,-7.00997e-10,313.698
-1.32521e-09,-6.9808e-10,321.527
-1.30584e-09,-6.88293e-10,329.333
-1.30465e-09,-6.66358e-10,337.109
-1.29041e-09,-6.49292e-10,344.845
-1.28044e-09,-6.69439e-10,352.536
-1.2974e-09,-6.84573e-10,360.172
-1.31236e-09,-7.02005e-10,367.748
-1.28917e-09,-7.03023e-10,375.254
-1.29824e-09,-7.24646e-10,382.684
-1.32022e-09,-7.3347e-10,390.031
-1.30404e-09,-7.51076e-10,397.287
-1.31888e-09,-7.70102e-10,404.445
-1.34194e-09,-7.77893e-10,411.498
-1.31739e-09,-7.78072e-10,418.438
-1.34185e-09,-7.81947e-10,425.26
-1.32508e-09,-8.00442e-10,431.957
-1.3025e-09,-7.89338e-10,438.521
-1.3063e-09,-8.14401e-10,444.946
-1.28871e-09,-7.95898e-10,451.227
-1.27007e-09,-7.78182e-10,457.356
-1.2467e-09,-7.67034e-10,463.328
-1.22267e-09,-7.77084e-10,469.137
-1.22589e-09,-8.03103e-10,474.777
-1.20048e-09,-8.10158e-10,480.242
-1.20595e-09,-8.36114e-10,485.528
-1.19291e-09,-8.1285e-10,490.628
-1.21233e-09,-8.31336e-10,495.539
-1.2357e-09,-8.17917e-10,500.254
-1.21223e-09,-8.0441e-10,504.77
-1.19056e-09,-7.87984e-10,509.082
-1.20993e-09,-8.07236e-10,513.186
-1.18273e-09,-8.10725e-10,517.077
-1.17765e-09,-8.37777e-10,520.752
-1.15118e-09,-8.29877e-10,524.207
-1.13731e-09,-8.53873e-10,527.439
-1.12373e-09,-8.7813e-10,530.444
-1.13024e-09,-9.05237e-10,533.22
-1.15818e-09,-9.06082e-10,535.764
-1.17941e-09,-8.87796e-10,538.073
-1.20561e-09,-8.77706e-10,540.146
-1.21649e-09,-8.5176e-10,541.979
-1.24442e-09,-8.47996e-10,543.572
-1.22205e-09,-8.30783e-10,544.922
-1.23903e-09,-8.53369e-10,546.029
-1.21264e-09,-8.63533e-10,546.89
-1.19202e-09,-8.82936e-10,547.507
-1.16472e-09,-8.90466e-10,547.877
-1.15697e-09,-8.63212e-10,548
-1.14427e-09,-8.88545e-10,547.877
-1.13354e-09,-8.62324e-10,547.507
-1.12611e-09,-8.34989e-10,546.89
-1.15423e-09,-8.38283e-10,546.029
-1.17707e-09,-8.21592e-10,544.922
-1.16719e-09,-7.95115e-10,543.572
-1.14798e-09,-7.74444e-10,541.979
-1.17543e-09,-7.80805e-10,540.146
-1.19926e-09,-7.95769e-10,538.073
-1.21519e-09,-8.18892e-10,535.764
-1.2414e-09,-8.28785e-10,533.22
-1.22795e-09,-8.53288e-10,530.444
-1.21429e-09,-8.28982e-10,527.439
-1.2377e-09,-8.43979e-10,524.207
-1.24623e-09,-8.70348e-10,520.752
-1.23e-09,-8.48001e-10,517.077
-1.20342e-09,-8.55158e-10,513.186
-1.21993e-09,-8.33267e-10,509.082
-1.2402e-09,-8.51578e-10,504.77
-1.21394e-09,-8.44514e-10,500.254
-1.19781e-09,-8.66264e-10,495.539
-1.21418e-09,-8.87672e-10,490.628
-1.23461e-09,-8.70315e-10,485.528
-1.21921e-09,-8.4854e-10,480.242
-1.20573e-09,-8.71388e-10,474.777
-1.18673e-09,-8.89678e-10,469.137
-1.21069e-09,-8.79029e-10,463.328
-1.20039e-09,-9.02965e-10,457.356
-1.18073e-09,-9.19812e-10,451.227
-1.20641e-09,-9.18333e-10,444.946
-1.23183e-09,-9.2068e-10,438.521
-1.2236e-09,-9.44655e-10,431.957
-1.20051e-09,-9.34667e-10,425.26
-1.17561e-09,-9.365e-10,418.438
-1.19906e-09,-9.28541e-10,411.498
-1.19184e-09,-9.05073e-10,404.445
-1.16771e-09,-9.08312e-10,397.287
-1.14382e-09,-9.11702e-10,390.031
-1.12342e-09,-9.24165e-10,382.684
-1.10048e-09,-9.1829e-10,375.254
-1.11418e-09,-9.37324e-10,367.748
-1.10253e-09,-9.57403e-10,360.172
-1.11734e-09,-9.39842e-10,352.536
-1.09511e-09,-9.44588e-10,344.845
-1.11138e-09,-9.29072e-10,337.109
-1.12557e-09,-9.46174e-10,329.333
-1.11363e-09,-9.27732e-10,321.527
-1.10455e-09,-9.08017e-10,313.698
-1.08835e-09,-8.93977e-10,305.853
-1.07054e-09,-9.05414e-10,298
-1.08106e-09,-8.87364e-10,290.147
-1.06605e-09,-8.73226e-10,282.302
-1.0491e-09,-8.84461e-10,274.473
-1.06746e-09,-8.92529e-10,266.667
-1.0477e-09,-8.9208e-10,258.891
-1.04328e-09,-9.11049e-10,251.155
-1.04866e-09,-8.92634e-10,243.464
-1.06545e-09,-9.01274e-10,235.828
-1.074e-09,-8.84768e-10,228.252
-1.092e-09,-8.81516e-10,220.746
-1.08563e-09,-8.64696e-10,213.316
-1.10209e-09,-8.7115e-10,205.969
-1.08527e-09,-8.66819e-10,198.713
-1.07066e-09,-8.75644e-10,191.555
-1.054e-09,-8.73882e-10,184.502
-1.03908e-09,-8.8078e-10,177.562
